name,poi_id,cate,lat,lng,COMMUNITY,AREA_NUMBE
,539895,residential area,41.9576095,-87.6809044,NORTH CENTER,5.0
,539901,residential area,41.9581725,-87.6695096,LAKE VIEW,6.0
,539903,residential area,41.9579348,-87.6816899,NORTH CENTER,5.0
,539906,residential area,41.9579848,-87.675554,NORTH CENTER,5.0
,539932,residential area,41.9580606,-87.6817914,NORTH CENTER,5.0
,539952,residential area,41.9581763,-87.6819138,NORTH CENTER,5.0
,539962,residential area,41.9583602,-87.6813177,NORTH CENTER,5.0
,539993,residential area,41.9585231,-87.681451,NORTH CENTER,5.0
,540038,residential area,41.958844,-87.6816483,NORTH CENTER,5.0
,540062,residential area,41.9589749,-87.6817614,NORTH CENTER,5.0
,540075,residential area,41.9591103,-87.6818309,NORTH CENTER,5.0
,540088,residential area,41.9591979,-87.6818981,NORTH CENTER,5.0
,540113,residential area,41.959445,-87.6822032,NORTH CENTER,5.0
,540114,residential area,41.9594513,-87.6827244,NORTH CENTER,5.0
,540121,residential area,41.9597587,-87.6823481,NORTH CENTER,5.0
,540124,residential area,41.959877,-87.6770737,NORTH CENTER,5.0
,540133,residential area,41.959917,-87.6824123,NORTH CENTER,5.0
Royal Annex,540289,residential area,41.9611894,-87.6779363,NORTH CENTER,5.0
,540296,residential area,41.9611535,-87.6696299,LAKE VIEW,6.0
,540309,residential area,41.9613532,-87.6687556,LAKE VIEW,6.0
,540312,residential area,41.9612918,-87.6697124,LAKE VIEW,6.0
,540313,residential area,41.961253,-87.676433,NORTH CENTER,5.0
,540315,residential area,41.9613054,-87.6703646,LAKE VIEW,6.0
,540318,residential area,41.9614219,-87.6696235,LAKE VIEW,6.0
,540320,residential area,41.961463,-87.6674,LAKE VIEW,6.0
,540323,residential area,41.9616875,-87.6727779,UPTOWN,3.0
,540325,residential area,41.9616066,-87.6808614,LINCOLN SQUARE,4.0
,540327,residential area,41.9617784,-87.6713311,UPTOWN,3.0
,540329,residential area,41.9616758,-87.6823918,LINCOLN SQUARE,4.0
,540330,residential area,41.9617769,-87.6779365,LINCOLN SQUARE,4.0
,540331,residential area,41.9618599,-87.6696798,UPTOWN,3.0
,540334,residential area,41.9616761,-87.6819773,LINCOLN SQUARE,4.0
,540339,residential area,41.9616551,-87.6773027,LINCOLN SQUARE,4.0
,540341,residential area,41.9618504,-87.6706269,UPTOWN,3.0
,540346,residential area,41.9617087,-87.6762732,LINCOLN SQUARE,4.0
,540447,residential area,41.9623407,-87.6810884,LINCOLN SQUARE,4.0
,540496,residential area,41.9626468,-87.6794877,LINCOLN SQUARE,4.0
,540533,residential area,41.9627742,-87.6785696,LINCOLN SQUARE,4.0
,540547,residential area,41.962977,-87.6704198,UPTOWN,3.0
,540561,residential area,41.9630453,-87.6785785,LINCOLN SQUARE,4.0
,540566,residential area,41.9630687,-87.6779754,LINCOLN SQUARE,4.0
,540571,residential area,41.9629358,-87.6820674,LINCOLN SQUARE,4.0
,540572,residential area,41.9631696,-87.6705321,UPTOWN,3.0
,540592,residential area,41.9635408,-87.672843,UPTOWN,3.0
,540594,residential area,41.9636416,-87.6697762,UPTOWN,3.0
,540603,residential area,41.9636245,-87.6712575,UPTOWN,3.0
,540606,residential area,41.9635328,-87.6758448,LINCOLN SQUARE,4.0
,540615,residential area,41.9636673,-87.6706022,UPTOWN,3.0
,540626,residential area,41.9639188,-87.6697987,UPTOWN,3.0
,540627,residential area,41.9638855,-87.6713772,UPTOWN,3.0
,540651,residential area,41.9639096,-87.675671,LINCOLN SQUARE,4.0
,540655,residential area,41.9639593,-87.6728181,UPTOWN,3.0
,540674,residential area,41.9640713,-87.6728418,UPTOWN,3.0
,540677,residential area,41.9639635,-87.6795282,LINCOLN SQUARE,4.0
,540680,residential area,41.9640871,-87.6765279,LINCOLN SQUARE,4.0
,540688,residential area,41.9641597,-87.6696821,UPTOWN,3.0
,540694,residential area,41.9641188,-87.6795307,LINCOLN SQUARE,4.0
,540706,residential area,41.9642129,-87.6728431,UPTOWN,3.0
,540722,residential area,41.9643444,-87.6728358,UPTOWN,3.0
,540733,residential area,41.964391,-87.6696814,UPTOWN,3.0
,540737,residential area,41.9642133,-87.6810165,LINCOLN SQUARE,4.0
,540754,residential area,41.9644556,-87.6728791,UPTOWN,3.0
,540755,residential area,41.9646448,-87.6614266,UPTOWN,3.0
,540757,residential area,41.9643666,-87.6809882,LINCOLN SQUARE,4.0
,540770,residential area,41.9647709,-87.6614331,UPTOWN,3.0
,540796,residential area,41.9646152,-87.6810702,LINCOLN SQUARE,4.0
,540811,residential area,41.9649684,-87.6697451,UPTOWN,3.0
,540822,residential area,41.9648794,-87.6728259,UPTOWN,3.0
,540826,residential area,41.9649023,-87.6764244,LINCOLN SQUARE,4.0
,540837,residential area,41.9648318,-87.6805162,LINCOLN SQUARE,4.0
,540843,residential area,41.9650896,-87.6658394,UPTOWN,3.0
,540846,residential area,41.9639022,-87.6771155,LINCOLN SQUARE,4.0
,541525,residential area,41.9611452,-87.6812265,NORTH CENTER,5.0
,541549,residential area,41.964965,-87.6766304,LINCOLN SQUARE,4.0
,541940,residential area,41.9728939,-87.6614038,UPTOWN,3.0
Argyle Corridor Apartments,541959,residential area,41.9723394,-87.6624974,UPTOWN,3.0
Argyle Corridor Apartments,541963,residential area,41.9723428,-87.6622504,UPTOWN,3.0
West Argyle Apartments,541984,residential area,41.9728934,-87.6640733,UPTOWN,3.0
,542001,residential area,41.9672741,-87.6651813,UPTOWN,3.0
,542065,residential area,41.9654089,-87.6698288,UPTOWN,3.0
,542095,residential area,41.9668499,-87.6728604,UPTOWN,3.0
,542130,residential area,41.96533,-87.6755025,LINCOLN SQUARE,4.0
,542150,residential area,41.9671347,-87.6770253,LINCOLN SQUARE,4.0
,542158,residential area,41.9653306,-87.6774067,LINCOLN SQUARE,4.0
,542168,residential area,41.9734184,-87.6788704,LINCOLN SQUARE,4.0
,542178,residential area,41.9691304,-87.6795648,LINCOLN SQUARE,4.0
,542218,residential area,41.9675921,-87.6804505,LINCOLN SQUARE,4.0
,542220,residential area,41.9653047,-87.6805162,LINCOLN SQUARE,4.0
,542260,residential area,41.9685042,-87.6822115,LINCOLN SQUARE,4.0
,542298,residential area,41.9679921,-87.6822315,LINCOLN SQUARE,4.0
,542317,residential area,41.9654436,-87.6658961,UPTOWN,3.0
,542318,residential area,41.9654907,-87.6780467,LINCOLN SQUARE,4.0
,542319,residential area,41.9655397,-87.6644076,UPTOWN,3.0
,542320,residential area,41.9655323,-87.6696286,UPTOWN,3.0
Saxony Wilson,542322,residential area,41.9654681,-87.6704548,UPTOWN,3.0
,542324,residential area,41.9655445,-87.6634263,UPTOWN,3.0
,542325,residential area,41.9656727,-87.6649588,UPTOWN,3.0
,542336,residential area,41.9653509,-87.6809444,LINCOLN SQUARE,4.0
,542362,residential area,41.9656557,-87.6697249,UPTOWN,3.0
,542372,residential area,41.9659457,-87.6688926,UPTOWN,3.0
,542374,residential area,41.9657977,-87.6698015,UPTOWN,3.0
,542396,residential area,41.9659321,-87.6697054,UPTOWN,3.0
,542405,residential area,41.9660714,-87.6697168,UPTOWN,3.0
Winchester Court Apartments,542413,residential area,41.9661069,-87.6771527,LINCOLN SQUARE,4.0
,542422,residential area,41.9661924,-87.6698691,UPTOWN,3.0
,542432,residential area,41.9663233,-87.6698535,UPTOWN,3.0
,542449,residential area,41.9661777,-87.6825351,LINCOLN SQUARE,4.0
,542498,residential area,41.9666557,-87.6809253,LINCOLN SQUARE,4.0
,542508,residential area,41.9669097,-87.6652433,UPTOWN,3.0
,542510,residential area,41.9666426,-87.6825436,LINCOLN SQUARE,4.0
,542513,residential area,41.9669045,-87.6646226,UPTOWN,3.0
,542523,residential area,41.9667681,-87.6772242,LINCOLN SQUARE,4.0
,542534,residential area,41.9672457,-87.6697273,UPTOWN,3.0
,542539,residential area,41.96727,-87.66469,UPTOWN,3.0
,542543,residential area,41.9671668,-87.6779974,LINCOLN SQUARE,4.0
,542550,residential area,41.9671162,-87.6773045,LINCOLN SQUARE,4.0
,542552,residential area,41.967102,-87.6826041,LINCOLN SQUARE,4.0
,542604,residential area,41.9675337,-87.6822065,LINCOLN SQUARE,4.0
,542610,residential area,41.9675855,-87.6771917,LINCOLN SQUARE,4.0
,542625,residential area,41.9675749,-87.6825674,LINCOLN SQUARE,4.0
,542664,residential area,41.9678005,-87.6772992,LINCOLN SQUARE,4.0
,542700,residential area,41.9681385,-87.6822357,LINCOLN SQUARE,4.0
,542707,residential area,41.9680556,-87.6825855,LINCOLN SQUARE,4.0
,542969,residential area,41.9702402,-87.679528,LINCOLN SQUARE,4.0
,542990,residential area,41.9703099,-87.6795243,LINCOLN SQUARE,4.0
,543003,residential area,41.9703766,-87.6794989,LINCOLN SQUARE,4.0
,543009,residential area,41.9704474,-87.6794907,LINCOLN SQUARE,4.0
,543313,residential area,41.9722268,-87.6801557,LINCOLN SQUARE,4.0
,543328,residential area,41.9728741,-87.6644851,UPTOWN,3.0
,543564,residential area,41.9730714,-87.6615695,UPTOWN,3.0
,544652,residential area,41.9769654,-87.6679319,EDGEWATER,77.0
,545029,residential area,41.9790212,-87.6752821,LINCOLN SQUARE,4.0
,545087,residential area,41.9790286,-87.6761625,LINCOLN SQUARE,4.0
,545096,residential area,41.9790195,-87.6763066,LINCOLN SQUARE,4.0
,545161,residential area,41.9794913,-87.6775401,LINCOLN SQUARE,4.0
,545169,residential area,41.9794899,-87.6776321,LINCOLN SQUARE,4.0
,545182,residential area,41.9794441,-87.6781455,LINCOLN SQUARE,4.0
,545187,residential area,41.9794793,-87.6782485,LINCOLN SQUARE,4.0
,545191,residential area,41.9794791,-87.6783493,LINCOLN SQUARE,4.0
,545204,residential area,41.9794774,-87.6784506,LINCOLN SQUARE,4.0
,545220,residential area,41.9794709,-87.6786446,LINCOLN SQUARE,4.0
,545227,residential area,41.9794759,-87.6787373,LINCOLN SQUARE,4.0
,545234,residential area,41.9794743,-87.6788293,LINCOLN SQUARE,4.0
,545240,residential area,41.9794721,-87.6789219,LINCOLN SQUARE,4.0
,545250,residential area,41.9794689,-87.6790146,LINCOLN SQUARE,4.0
,545258,residential area,41.9794699,-87.6791074,LINCOLN SQUARE,4.0
,545375,residential area,41.9736095,-87.6789532,LINCOLN SQUARE,4.0
,545394,residential area,41.9738454,-87.6788534,LINCOLN SQUARE,4.0
,545420,residential area,41.9740983,-87.6788574,LINCOLN SQUARE,4.0
,545437,residential area,41.974277,-87.6789621,LINCOLN SQUARE,4.0
,545443,residential area,41.9743838,-87.6789657,LINCOLN SQUARE,4.0
Elmview Condiminiums,545687,residential area,41.9772961,-87.6792336,LINCOLN SQUARE,4.0
,545860,residential area,41.979071,-87.6766963,LINCOLN SQUARE,4.0
,545911,residential area,41.9794131,-87.6792918,LINCOLN SQUARE,4.0
,545919,residential area,41.9794679,-87.676729,LINCOLN SQUARE,4.0
,545924,residential area,41.9794458,-87.6777874,LINCOLN SQUARE,4.0
,545948,residential area,41.979496,-87.675356,LINCOLN SQUARE,4.0
,547554,residential area,41.9861334,-87.6667596,EDGEWATER,77.0
Edgewater Place,547565,residential area,41.9861088,-87.6668971,EDGEWATER,77.0
,547567,residential area,41.9865026,-87.6669564,EDGEWATER,77.0
,547581,residential area,41.9861474,-87.6670389,EDGEWATER,77.0
,547745,residential area,41.9860968,-87.6683727,EDGEWATER,77.0
,547758,residential area,41.9860929,-87.668509,EDGEWATER,77.0
,548117,residential area,41.9822618,-87.6738817,EDGEWATER,77.0
,548126,residential area,41.9863518,-87.6736277,EDGEWATER,77.0
,548575,residential area,41.9841775,-87.6614139,EDGEWATER,77.0
,548601,residential area,41.9844186,-87.6620791,EDGEWATER,77.0
Morgan at Loyola Station,550172,residential area,41.9999726,-87.6610387,ROGERS PARK,1.0
,550940,residential area,42.0057033,-87.6683587,ROGERS PARK,1.0
,551373,residential area,41.9978844,-87.6738033,EDGEWATER,77.0
,551445,residential area,41.997146,-87.6744184,EDGEWATER,77.0
Daniel Hudson Burnham Apartments,551602,residential area,42.0006716,-87.6791204,WEST RIDGE,2.0
Mother Catherine McAuley Residence,551691,residential area,41.9947475,-87.6818505,WEST RIDGE,2.0
Heart O' Chicago Motel,551724,residential area,41.9904018,-87.6721731,EDGEWATER,77.0
Brian O. Shannon Apartment Building,551979,residential area,41.9946153,-87.6790725,WEST RIDGE,2.0
,552313,residential area,41.9976566,-87.6737837,EDGEWATER,77.0
,552324,residential area,41.99816,-87.6775265,WEST RIDGE,2.0
Bellarmine Hall,552830,residential area,42.0030483,-87.6612207,ROGERS PARK,1.0
Bellarmine Hall,552886,residential area,42.0033065,-87.6612306,ROGERS PARK,1.0
,552982,residential area,42.0037638,-87.6743576,ROGERS PARK,1.0
Pratt Beach Apartments,553092,residential area,42.0053473,-87.6613828,ROGERS PARK,1.0
,553095,residential area,42.0058456,-87.6614826,ROGERS PARK,1.0
,553105,residential area,42.0057663,-87.6674884,ROGERS PARK,1.0
,553115,residential area,42.0057709,-87.6680452,ROGERS PARK,1.0
Peterson Plaza,553167,residential area,41.9905145,-87.6743071,EDGEWATER,77.0
Schneider Apartments,553171,residential area,41.9912312,-87.6737096,EDGEWATER,77.0
Caroline Hedger Apartments,553173,residential area,41.9984083,-87.6612302,ROGERS PARK,1.0
,554951,residential area,42.007608,-87.6627113,ROGERS PARK,1.0
Morningside Court,554978,residential area,42.0082003,-87.6636588,ROGERS PARK,1.0
,555032,residential area,42.0082661,-87.6650446,ROGERS PARK,1.0
The Farcroft,555050,residential area,42.0169061,-87.6643976,ROGERS PARK,1.0
Reside on Morse,555059,residential area,42.0087949,-87.6655146,ROGERS PARK,1.0
Reside on Morse,555061,residential area,42.008268,-87.6655011,ROGERS PARK,1.0
,555110,residential area,42.0082006,-87.6665319,ROGERS PARK,1.0
,555136,residential area,42.0087834,-87.6666228,ROGERS PARK,1.0
Jonquil Hotel,555459,residential area,42.0213037,-87.6710683,ROGERS PARK,1.0
,555617,residential area,42.0157306,-87.672073,ROGERS PARK,1.0
,555622,residential area,42.0157074,-87.6722463,ROGERS PARK,1.0
Jarvis on the Park,555651,residential area,42.0156846,-87.6731482,ROGERS PARK,1.0
,555683,residential area,42.0157061,-87.6734799,ROGERS PARK,1.0
,555685,residential area,42.0161447,-87.6736377,ROGERS PARK,1.0
,555687,residential area,42.0157128,-87.6736329,ROGERS PARK,1.0
,555691,residential area,42.0161073,-87.6738054,ROGERS PARK,1.0
,555697,residential area,42.0156694,-87.6737746,ROGERS PARK,1.0
,555708,residential area,42.0156553,-87.6739897,ROGERS PARK,1.0
,556369,residential area,42.0092745,-87.6814893,ROGERS PARK,1.0
Bella Fiore Condominiums,556373,residential area,42.0094305,-87.6676126,ROGERS PARK,1.0
,556381,residential area,42.0095138,-87.6816063,ROGERS PARK,1.0
Super 8 by Wyndham Chicago,556548,residential area,42.0141964,-87.6647455,ROGERS PARK,1.0
,556618,residential area,42.0155146,-87.6800615,ROGERS PARK,1.0
Chalet Living & Rehabilitation Center,556619,residential area,42.0154254,-87.6653145,ROGERS PARK,1.0
,556646,residential area,42.0158322,-87.6800712,ROGERS PARK,1.0
,556651,residential area,42.0160922,-87.6800525,ROGERS PARK,1.0
,556659,residential area,42.0164141,-87.6800315,ROGERS PARK,1.0
,556666,residential area,42.0161351,-87.6807618,ROGERS PARK,1.0
Emil Bach House,556689,residential area,42.0165997,-87.6648562,ROGERS PARK,1.0
,556692,residential area,42.0163016,-87.6742521,ROGERS PARK,1.0
,556711,residential area,42.016812,-87.6808272,ROGERS PARK,1.0
James Sneider Apartments,556754,residential area,42.0173381,-87.6734148,ROGERS PARK,1.0
Renaissance Lofts,556849,residential area,42.0192172,-87.6758552,ROGERS PARK,1.0
Mayfair Garden Apartments,557024,residential area,42.0155703,-87.6643245,ROGERS PARK,1.0
Mayfair Garden Apartments,557025,residential area,42.0155632,-87.6646053,ROGERS PARK,1.0
Beverly Motel & Suites,570506,residential area,41.7216099,-87.652592,WASHINGTON HEIGHTS,73.0
Brainerd Senior Center,575992,residential area,41.7317316,-87.6578008,WASHINGTON HEIGHTS,73.0
New Budget Motel,578292,residential area,41.7315287,-87.6626192,WASHINGTON HEIGHTS,73.0
Continental Plaza Apartments,582575,residential area,41.7566041,-87.657486,AUBURN GRESHAM,71.0
Saint Leo Residence,583573,residential area,41.7529274,-87.643253,AUBURN GRESHAM,71.0
New Pisgah Haven Homes,584522,residential area,41.7482605,-87.6533236,AUBURN GRESHAM,71.0
Holiness Homes of Vision,585437,residential area,41.7443794,-87.65383,AUBURN GRESHAM,71.0
Hayes Manor,588879,residential area,41.7720099,-87.6547583,WEST ENGLEWOOD,67.0
St. Brendan Apartments,590279,residential area,41.771669,-87.6550953,WEST ENGLEWOOD,67.0
Major Robert Lawrence Apartments,597487,residential area,41.7754891,-87.6418555,ENGLEWOOD,68.0
Bethel Terrace,597586,residential area,41.7821833,-87.6476288,ENGLEWOOD,68.0
,612817,residential area,41.8105815,-87.6446538,NEW CITY,61.0
,612825,residential area,41.8105105,-87.6446536,NEW CITY,61.0
,612829,residential area,41.8104422,-87.6446511,NEW CITY,61.0
,612833,residential area,41.8103753,-87.6446477,NEW CITY,61.0
,612837,residential area,41.8103056,-87.6446448,NEW CITY,61.0
,612862,residential area,41.8099036,-87.6446409,NEW CITY,61.0
,612869,residential area,41.8097504,-87.6446337,NEW CITY,61.0
,612872,residential area,41.8096713,-87.6446263,NEW CITY,61.0
,612876,residential area,41.8095792,-87.6446434,NEW CITY,61.0
,612879,residential area,41.8094742,-87.6446087,NEW CITY,61.0
,612883,residential area,41.809406,-87.6446063,NEW CITY,61.0
,612885,residential area,41.8093367,-87.6446098,NEW CITY,61.0
,614200,residential area,41.8405837,-87.6430079,BRIDGEPORT,60.0
,614220,residential area,41.8405177,-87.642973,BRIDGEPORT,60.0
,615394,residential area,41.83645,-87.6440459,BRIDGEPORT,60.0
,615404,residential area,41.8363767,-87.644068,BRIDGEPORT,60.0
,616290,residential area,41.8325136,-87.6507751,BRIDGEPORT,60.0
,616461,residential area,41.8312392,-87.6464338,BRIDGEPORT,60.0
,616471,residential area,41.8314481,-87.6507211,BRIDGEPORT,60.0
,617541,residential area,41.8329861,-87.6501288,BRIDGEPORT,60.0
,617565,residential area,41.8329582,-87.6503164,BRIDGEPORT,60.0
,619537,residential area,41.8331516,-87.6503245,BRIDGEPORT,60.0
,620709,residential area,41.8564377,-87.6469066,LOWER WEST SIDE,31.0
,620764,residential area,41.8562524,-87.6462903,LOWER WEST SIDE,31.0
,620774,residential area,41.8561844,-87.6463489,LOWER WEST SIDE,31.0
,620788,residential area,41.8561155,-87.6462927,LOWER WEST SIDE,31.0
Senior Suites of Bridgeport,621551,residential area,41.8428404,-87.6460971,BRIDGEPORT,60.0
,622026,residential area,41.8412728,-87.6429856,BRIDGEPORT,60.0
Barbara Jean Wright Apartments,623410,residential area,41.8637124,-87.651203,NEAR WEST SIDE,28.0
,623414,residential area,41.8619233,-87.6525046,NEAR WEST SIDE,28.0
University Commons Building 3,623417,residential area,41.8613684,-87.6524871,NEAR WEST SIDE,28.0
,623452,residential area,41.8622729,-87.6528672,NEAR WEST SIDE,28.0
,623517,residential area,41.8720324,-87.6535758,NEAR WEST SIDE,28.0
,623574,residential area,41.8663696,-87.6548306,NEAR WEST SIDE,28.0
,623577,residential area,41.8667788,-87.6544825,NEAR WEST SIDE,28.0
,623579,residential area,41.8613367,-87.65532,NEAR WEST SIDE,28.0
,623583,residential area,41.8663666,-87.6549668,NEAR WEST SIDE,28.0
,623599,residential area,41.8663639,-87.6551379,NEAR WEST SIDE,28.0
,623601,residential area,41.8667661,-87.6549008,NEAR WEST SIDE,28.0
,623603,residential area,41.8659568,-87.6551553,NEAR WEST SIDE,28.0
,623605,residential area,41.8663506,-87.6552868,NEAR WEST SIDE,28.0
,623606,residential area,41.8659568,-87.6552758,NEAR WEST SIDE,28.0
,623614,residential area,41.866763,-87.6555361,NEAR WEST SIDE,28.0
,623615,residential area,41.8659528,-87.6554136,NEAR WEST SIDE,28.0
,623620,residential area,41.8659697,-87.6555301,NEAR WEST SIDE,28.0
,623622,residential area,41.8667461,-87.6561353,NEAR WEST SIDE,28.0
